Source Target
805467463 479866415
459724364 479866415
584305487 479866415
267049429 479866415
1131009248 479866415
318053091 479866415
113258212 479866415
79361262 479866415
276091889 479866415
316659316 479866415
950319913 479866415
1419015805 479866415
253725789 131676448
253725789 1708443356
253725789 1566722300
253725789 1666557806
253725789 1432859696
253725789 458873974
253725789 2211401673
253725789 457146044
253725789 410003326
131676448 253725789
287451458 253725789
326330246 253725789
457146044 253725789
1368666025 253725789
2211401673 253725789
54279220 253725789
458873974 253725789
105376535 253725789
118426456 253725789
1566722300 253725789
262957919 253725789
389836845 397406176
389836845 32963201
389836845 1337868295
389836845 368619882
389836845 255164014
389836845 69215054
389836845 248301208
389836845 371064697
389836845 101423802
389836845 182232607
397406176 389836845
32963201 389836845
1337868295 389836845
468726024 389836845
368619882 389836845
334367534 389836845
102447325 389836845
116957648 389836845
255164014 389836845
426177366 389836845
248301208 389836845
371064697 389836845
101423802 389836845
53697871 389836845
375363997 389836845
182232607 389836845
369806207 64514146
369806207 894670027
369806207 946935277
369806207 363049765
369806207 767671494
369806207 1069548199
369806207 185378198
369806207 276283181
369806207 801593995
369806207 944564204
369806207 274160685
369806207 1892180527
369806207 407229938
369806207 506542299
369806207 428502935
369806207 463196774
369806207 341855545
369806207 67664143
369806207 619537853
369806207 942318462
369806207 396720767
801593995 369806207
274160685 369806207
477813268 369806207
185378198 369806207
506542299 369806207
363049765 369806207
1069548199 369806207
276283181 369806207
1892180527 369806207
259295285 369806207
341855545 369806207
619537853 369806207
767671494 369806207
894670027 369806207
339342547 369806207
67664143 369806207
64514146 369806207
463196774 369806207
944564204 369806207
946935277 369806207
407229938 369806207
942318462 369806207
396720767 369806207
340947821 369674803
369674803 340947821
1072802917 857624864
857624864 1072802917
249788462 600223890
249788462 1877714197
249788462 705018103
600223890 249788462
1877714197 249788462
273648303 274165784
273648303 33628896
273648303 187627447
273648303 361686750
273648303 279694975
33628896 273648303
1273424437 273648303
187627447 273648303
274165784 273648303
378174939 273648303
361686750 273648303
279694975 273648303
316041562 51320396
223270654 1301923104
223270654 50207209
1301923104 223270654
50207209 223270654
145454147 223270654
436952063 223270654
15684468 112190567
15684468 22629449
15684468 44183146
15684468 18198866
15684468 756083
15684468 160952169
15684468 139695675
99625440 15684468
350551844 15684468
112190567 15684468
22629449 15684468
44183146 15684468
160952169 15684468
50320242 15684468
756083 15684468
17022537 15684468
69095257 15684468
139695675 15684468
517028301 571092320
517028301 385250978
517028301 437782437
517028301 543843398
517028301 388356199
517028301 466184904
517028301 948756846
517028301 399771215
517028301 101530641
517028301 252867450
517028301 1223393724
517028301 406663613
517028301 410003326
571092320 517028301
385250978 517028301
437782437 517028301
388356199 517028301
466184904 517028301
948756846 517028301
399771215 517028301
101530641 517028301
253540660 517028301
236624181 517028301
105376535 517028301
252867450 517028301
1223393724 517028301
406663613 517028301
446357854 517028301
963436962 30729730
963436962 33461229
963436962 362482020
963436962 415599781
963436962 457795783
30729730 963436962
362482020 963436962
415599781 963436962
457795783 963436962
611246828 963436962
776598733 963436962
33461229 963436962
1510827620 963436962
179367025 2167109222
179367025 419753670
179367025 634191272
179367025 1004801738
179367025 495209933
179367025 449267598
179367025 623486872
179367025 818686393
2167109222 179367025
419753670 179367025
634191272 179367025
1004801738 179367025
495209933 179367025
449267598 179367025
529345552 179367025
523157718 179367025
318086551 179367025
818686393 179367025
2163366208 437031210
2163366208 1411750597
1411750597 2163366208
911378420 204505963
911378420 2199902341
911378420 1499514151
911378420 570436235
911378420 560274637
911378420 792729138
911378420 633053300
911378420 904764986
911378420 1556609191
911378420 456957182
1499514151 911378420
336375778 911378420
570436235 911378420
2199902341 911378420
1556609191 911378420
204505963 911378420
560274637 911378420
792729138 911378420
633053300 911378420
904764986 911378420
456957182 911378420
24218754 252291169
24218754 635169156
24218754 2216683337
24218754 289111274
24218754 843641516
24218754 456156845
24218754 216154254
24218754 20918477
24218754 2227635734
24218754 631172873
24218754 38366808
24218754 28445310
24218754 127553471
2227635734 24218754
127553471 24218754
493072051 272898886
830167464 493072051
272898886 493072051
330119965 855814412
330119965 376840589
330119965 1373322852
330119965 320589202
330119965 323964819
330119965 437782437
330119965 423102752
330119965 540452003
330119965 469764517
330119965 320494890
330119965 743869484
330119965 258230318
330119965 334859057
330119965 336328628
330119965 329219828
330119965 2256224709
330119965 563714886
330119965 805467463
330119965 85124684
330119965 363848908
330119965 329791309
330119965 723395408
330119965 465022801
330119965 479251801
330119965 50865626
330119965 1186285916
330119965 454356318
330119965 255050149
330119965 230463716
330119965 516889835
330119965 330649584
330119965 633053300
330119965 352431477
330119965 255813114
376840589 330119965
320589202 330119965
323964819 330119965
540452003 330119965
469764517 330119965
743869484 330119965
334859057 330119965
336328628 330119965
2256224709 330119965
805467463 330119965
85124684 330119965
723395408 330119965
465022801 330119965
479251801 330119965
1186285916 330119965
454356318 330119965
230463716 330119965
516889835 330119965
329219828 330119965
352431477 330119965
255813114 330119965
623233984 278715872
623233984 417443042
623233984 515861956
623233984 36223753
623233984 266951948
623233984 600383725
623233984 360228685
623233984 267583697
623233984 263405458
623233984 299143533
623233984 260150778
623233984 482471771
623233984 463142111
417443042 623233984
515861956 623233984
127553471 623233984
36223753 623233984
535424330 623233984
266951948 623233984
299143533 623233984
360228685 623233984
267583697 623233984
263405458 623233984
600383725 623233984
260150778 623233984
482471771 623233984
463142111 623233984
35553839 539665464
35553839 409576505
35553839 253046571
35553839 454635269
454635269 35553839
328665638 35553839
253046571 35553839
417405940 35553839
539665464 35553839
409576505 35553839
1242357162 461453859
1242357162 805467463
1242357162 809289517
1242357162 273794225
1242357162 812250067
1242357162 443076922
1242357162 249909691
1242357162 716868412
461453859 1242357162
805467463 1242357162
180158819 1242357162
273794225 1242357162
1071902227 1242357162
547785685 1242357162
443076922 1242357162
249909691 1242357162
716868412 1242357162
812250067 1242357162
264971478 567419455
567419455 264971478
33227152 548156770
33227152 268844150
33227152 293772486
548156770 33227152
293772486 33227152
268844150 33227152
399128820 293257700
399128820 1134898662
399128820 887899452
399128820 537722414
399128820 1060827348
399128820 128216953
399128820 103575674
399128820 540879451
399128820 335700572
399128820 403664314
323585283 399128820
293257700 399128820
241757349 399128820
887899452 399128820
537722414 399128820
1060827348 399128820
128216953 399128820
103575674 399128820
540879451 399128820
335700572 399128820
403664314 399128820
196222366 399128820
501351103 399128820
75631257 551413253
75631257 60770700
75631257 49479363
75631257 162947860
75631257 26992668
75631257 412372741
75631257 950319913
75631257 977058858
75631257 625611692
75631257 2275571376
75631257 423090357
75631257 469499834
75631257 543702083
75631257 266951948
75631257 296010186
75631257 72915276
75631257 267583697
75631257 812250067
75631257 1318998230
75631257 2501139927
75631257 1100034648
75631257 902969689
75631257 366705885
75631257 270095840
75631257 141738339
75631257 531856229
75631257 595272678
75631257 850087850
75631257 322881012
75631257 1154435958
75631257 255813114
75631257 2407884667
75631257 636520061
551413253 75631257
326476170 75631257
60770700 75631257
263405458 75631257
49479363 75631257
409047188 75631257
26992668 75631257
412372741 75631257
498531108 75631257
707457445 75631257
950319913 75631257
977058858 75631257
625611692 75631257
2275571376 75631257
182662066 75631257
423090357 75631257
469499834 75631257
961717568 75631257
345723074 75631257
543702083 75631257
2246040906 75631257
72915276 75631257
267583697 75631257
318053091 75631257
267049429 75631257
1318998230 75631257
1100034648 75631257
902969689 75631257
366705885 75631257
425529951 75631257
270095840 75631257
141738339 75631257
531856229 75631257
595272678 75631257
448426605 75631257
79361262 75631257
850087850 75631257
423868018 75631257
322881012 75631257
1154435958 75631257
162947860 75631257
255813114 75631257
636520061 75631257
716268529 482526529
716268529 52556936
716268529 337240457
716268529 2203533196
716268529 132695835
716268529 577510557
716268529 424080928
716268529 758889776
716268529 182995874
716268529 292719267
716268529 381064742
716268529 37792807
716268529 50129832
716268529 542121640
716268529 630796976
716268529 69184956
716268529 497992897
716268529 2159633986
716268529 277246790
716268529 515094611
716268529 304536406
716268529 412606686
716268529 266819171
716268529 28941414
716268529 91246694
716268529 240863601
716268529 322881012
716268529 342424950
716268529 401057274
482526529 716268529
337240457 716268529
2203533196 716268529
50129832 716268529
132695835 716268529
577510557 716268529
424080928 716268529
182995874 716268529
292719267 716268529
381064742 716268529
37792807 716268529
542121640 716268529
538591915 716268529
69184956 716268529
497992897 716268529
2159633986 716268529
277246790 716268529
304536406 716268529
412606686 716268529
266819171 716268529
168863846 716268529
28941414 716268529
240863601 716268529
322881012 716268529
342424950 716268529
401057274 716268529
91246694 716268529
1049536556 355019139
1049536556 109726341
1049536556 352108044
1049536556 105229582
1049536556 1384745587
1049536556 376439541
1049536556 62423990
1049536556 593259038
355019139 1049536556
109726341 1049536556
352108044 1049536556
105229582 1049536556
1384745587 1049536556
376439541 1049536556
62423990 1049536556
593259038 1049536556
342534677 340405527
342534677 333682242
342534677 572859323
342534677 508351301
342534677 205356499
342534677 805467463
342534677 516889835
342534677 512832525
342534677 258230318
342534677 1413212976
342534677 431289105
342534677 312248690
342534677 391081043
342534677 145779412
342534677 64649906
342534677 393841571
342534677 249909691
342534677 269091869
342534677 178109630
333682242 342534677
572859323 342534677
312248690 342534677
516889835 342534677
512832525 342534677
